meeting_id,caption,speaker,caption_group_id
9,{vocalsound} That's lovely .,Project Manager,77
9,Yeah and uh I'll have to think on the spot of uh things that it is .,Industrial Designer,78
9,Um,Industrial Designer,78
9,Beauti that's {disfmarker},Marketing,79
9,"uh scary , uh strong , yeah that's about it I think {vocalsound} .",Industrial Designer,80
9,Okay {vocalsound} it's fine .,Project Manager,81
9,{vocalsound} Okay .,Marketing,82
9,"Um , I'm very impressed with your artistic skills ,",Marketing,82
9,Uh uh {disfmarker},Industrial Designer,83
9,mine's {disfmarker} are dreadful .,Marketing,84
9,"Oops this is now coming apart , let me just put the top in .",Marketing,84
9,Wo {vocalsound},Industrial Designer,85
9,"I hope that clicks in , I'll just {disfmarker} I'll hold it on , okay .",Marketing,86
9,{vocalsound},Project Manager,87
9,{vocalsound},Industrial Designer,88
9,"Oops , oh dear , what happened there ?",Marketing,89
9,Technical help .,Project Manager,90
9,Hmm .,Industrial Designer,91
9,"Hopefully that'll stay on , two-handed version .",Marketing,92
9,Okay .,Industrial Designer,93
9,"Okay , uh {disfmarker} Again this is off the top of my head , I was gonna do a big cat too , um .",Marketing,94
9,Uh {disfmarker},Industrial Designer,95
9,Hmm .,Project Manager,96
9,"Oh dear , it doesn't look what like what I want it to be {vocalsound} .",Marketing,97
9,S Uh {disfmarker},Industrial Designer,98
9,Uh .,Marketing,99
9,{gap},Industrial Designer,100
9,It's not a vampire bat honestly {vocalsound} .,Marketing,101
9,"{vocalsound} Okay , yeah .",Project Manager,102
9,Uh and somewhere there's a body behind .,Marketing,103
9,"Okay , some sort of bird {vocalsound}",Industrial Designer,104
9,"That's my dreadful {disfmarker} that's the worst yet , that's {disfmarker} it's meant to be an eagle {vocalsound}",Marketing,105
9,A seagu,Project Manager,106
9,"Eagle , okay .",User Interface,107
9,"right ,",Project Manager,108
9,"Ah eagle , right okay .",Industrial Designer,109
9,not a seagull {vocalsound} .,Project Manager,110
9,"you can tell it's a flying animal {vocalsound} could have been a seagull , I never thought of a seagull .",Marketing,111
9,"An eagle , um again I'm thinking on my feet goodness .",Marketing,111
9,"I suppose they're all so independent , I'd put that one down again .",Marketing,111
9,{vocalsound} Da dum um .,Marketing,111
9,They're good at golf .,Industrial Designer,112
9,"Indepen independent , right , did you say they're good at golf ?",Marketing,113
9,{vocalsound} Eagle .,Project Manager,114
9,"Yeah , no yeah ,",Industrial Designer,115
9,Are they ?,Marketing,116
9,an eagle .,Industrial Designer,117
9,Oh .,Marketing,118
9,"Oh right , okay ,",Marketing,118
9,{vocalsound},Project Manager,119
9,I'm not good at golf .,Marketing,120
9,{gap} {vocalsound},Industrial Designer,121
9,"I'd say they're quite free-spirited , flying around everywhere , doing their own thing .",Marketing,122
9,"And uh , birds of prey aren't they ,",Marketing,122
9,Mm-hmm .,Project Manager,123
9,"oh dear , intrepid .",Marketing,124
9,"I'll put that , intrepid .",Marketing,124
9,{vocalsound},Project Manager,125
9,"There we go ,",Marketing,126
9,That's lovely .,Project Manager,127
9,hope that pen's gonna be okay .,Marketing,128
9,{vocalsound},Project Manager,129
9,Whoops .,Marketing,130
9,{vocalsound},Industrial Designer,131
9,Okay .,Project Manager,132
9,"That was fun , right .",Project Manager,132
9,"Um finance-wise , we've got a selling price at twenty five Euros , which I don't actually know what that is in Pounds , at all .",Project Manager,132
9,Any ideas ?,Project Manager,132
9,It's about {disfmarker},Industrial Designer,133
9,One point four or something like that .,User Interface,134
9,"mm , mm yeah .",Industrial Designer,135
9,Seventeen .,Marketing,136
9,One point four Euro would make a Pound or something like that .,User Interface,137
9,"Yeah , yeah , something like that ,",Industrial Designer,138
9,Yeah .,User Interface,139
9,so that {disfmarker},Industrial Designer,140
9,D fifteen ?,Project Manager,141
9,"yeah about seventeen , seventeen Pounds , something like that .",Industrial Designer,142
9,Seventeen .,Project Manager,143
9,Seventeen Pounds .,Marketing,144
9,"Okay , that's expensive .",Project Manager,145
9,Should we be making notes of this ?,Marketing,146
9,We can just refer to this later can't we ?,Marketing,146
9,"I think so , I think so ,",Project Manager,147
9,But {disfmarker},Industrial Designer,148
9,"I'll be able to um pull it up ,",Project Manager,149
9,"Yeah , okay .",Marketing,150
9,or I could put it in the shared folder or something .,Project Manager,151
9,"Havi having said that though , if you wanna get one of those {disfmarker} the the ones on the market at the moment they're s they're about twenty pounds anyway .",Industrial Designer,152
9,Okay .,Marketing,153
9,"So , it'd still be {disfmarker}",Industrial Designer,154
9,Really ?,Project Manager,155
9,Right .,Marketing,156
9,"yeah , we had to buy one {vocalsound} .",Industrial Designer,157
9,So,Marketing,158
9,Mm .,Project Manager,159
9,I think {disfmarker},Project Manager,159
9,"so I suppose later it depends if we want to undercut the price , we d or or is it going to make our product look a cheapie-cheapie option ?",Marketing,160
9,"Yeah , um production cost's at twelve fifty , so",Project Manager,161
9,Hmm .,Industrial Designer,162
9,"Okay , pretty huge margin .",User Interface,163
9,half of the selling price is taken up by building it .,Project Manager,164
9,Yeah .,Industrial Designer,165
9,Mm .,Marketing,166
9,"Um , and profit aim is fifty million Euros ,",Project Manager,167
9,Mm-hmm .,Marketing,168
9,which is uh {disfmarker},Project Manager,169
9,In our first year ?,Marketing,170
9,"Yi yes , um yeah , I presume so .",Project Manager,171
9,Um {disfmarker},Project Manager,171
9,Mm-hmm .,Marketing,172
9,So then {disfmarker},User Interface,173
9,You've got market range international and you did say earlier it's got to be a {disfmarker} um accessible and usable by sort of all age groups,Marketing,174
9,Mm-hmm .,Project Manager,175
9,"just t we're not focusing on business market , any particular thing , it's everyone",Marketing,176
9,"No , yeah .",Project Manager,177
9,{disfmarker} user-friendly to everyone .,Marketing,178
9,Okay .,Marketing,178
9,So {disfmarker},Project Manager,179
9,Big target group {vocalsound} .,Marketing,180
9,"yes , yes , I don't think we have to {disfmarker} I don't think it's a case of worrying about different languages and things like that , um making that a key point ,",Project Manager,181
9,No .,Marketing,182
9,"just that it's going to be in the international market like Australia , America , things like that .",Project Manager,183
9,Mm .,Marketing,184
9,Okay .,Project Manager,185
9,What are your experiences with remote controls ?,Project Manager,185
9,"I mean I've got {disfmarker} we got um {disfmarker} we had three videos , a T_V_ and a sort of amp thing all set up",Project Manager,185
9,Mm-hmm .,User Interface,186
9,"so we got one of the universal remote controls , um that you programme each of your things into ,",Project Manager,187
9,Yeah .,Industrial Designer,188
9,"Yeah ,",User Interface,189
9,Yeah .,Industrial Designer,190
9,Alright .,Marketing,191
9,that c,User Interface,192
9,but that kept losing the signals so we'd have to re-programme it every now and again .,Project Manager,193
9,"I think it was quite a cheapie as well , so that might have had something to do with it ,",Project Manager,193
9,Yeah uh .,Industrial Designer,194
9,Mm-hmm .,Marketing,195
9,"but that was quite good , the fact that you could {disfmarker} You didn't have six remote controls sitting in front of you .",Project Manager,196
9,Use all the ones at the same time .,Industrial Designer,197
9,Right .,Marketing,198
9,"Okay , you wanna integrate everything into one like {disfmarker}",User Interface,199
9,"Yeah ,",Industrial Designer,200
9,Okay .,User Interface,201
9,Mm-hmm .,Marketing,202
9,'cause you {disfmarker},Industrial Designer,203
9,"My experience has only been being given the remote control with the object I buy , not doing any tampering with it and programming , using it to programme T_V_ and uh uh videos and things .",Marketing,204
9,"But basically on , off , volume up and down , channel one , two , th that basic functions ,",Marketing,204
9,Mm .,Project Manager,205
9,"I don't think I could go any further with it than that , so , I suppose it's got to be something usable by someone like me as well .",Marketing,206
9,"Yeah , the main {disfmarker} that's the main stuff anyway , I mean",Project Manager,207
9,Mm-hmm .,Marketing,208
9,{disfmarker} and you don't want to {disfmarker} I hate I hate looking at a control and seeing a million tiny little buttons with tiny little words saying what they all do,Project Manager,209
9,Mm .,Marketing,210
9,and just sitting there searching for the teletext button or something like that .,Project Manager,211
9,Yeah .,Industrial Designer,212
9,Mm .,Marketing,213
9,"And symbols that you don't necessarily understand ,",Marketing,213
9,Yeah .,Project Manager,214
9,symbols you're meant to understand that you don't .,Marketing,215
9,So simplification of symbols you could think of .,User Interface,216
9,{vocalsound} Um .,Project Manager,217
9,"When they're {disfmarker} when you've got the main things on the front of it and a section opens up or something to the other functions where you can do sound or options kind of recording , things like that inside it .",Project Manager,217
9,Oh yeah .,Marketing,218
9,Mm-hmm .,Marketing,218
9,"'Cause it doesn't make {disfmarker} when you pick it up it doesn't make it really complicated to look at ,",Project Manager,219
9,Mm .,Marketing,220
9,"it's obvious what you're doing , um .",Project Manager,221
9,Mm-hmm .,Marketing,222
9,Mm .,Industrial Designer,223
9,"Actually that just raises a point , I wonder what our design people think , but you know on a mobile phone , you can press a key and it gives you a menu , it's got a menu display ,",Marketing,224
9,Mm-hmm .,User Interface,225
9,"Menu , alright .",User Interface,225
9,"I wonder if incorporating that into the design of a remote control might be useful ,",Marketing,226
9,Yeah .,Industrial Designer,227
9,Uh uh {disfmarker},User Interface,228
9,so you've got a little L_C_D_ display .,Marketing,229
9,"Right , I was thinking on the same lines you , instead of having too many b buttons and make it complicated for the user , may h maybe have an L_C_D_ di display or something like that , like a mobile , yeah and with menus .",User Interface,230
9,"With menus , yeah , yeah .",Marketing,231
9,"And if it's s somewhat similar to what you have on mobile phone , people might find it easier to browse and navigate also maybe .",User Interface,232
9,Yeah .,Marketing,233
9,What about the older generation ?,Project Manager,234
9,What about granny and grandads ?,Project Manager,234
9,{vocalsound} You mean to save it lesser number .,User Interface,235
9,"Um , my grandad can answer his mobile phone , but he couldn't even dream of texting or something like that .",Project Manager,236
9,Yeah .,Industrial Designer,237
9,Mm-hmm .,Marketing,238
9,Mm-hmm .,Marketing,238
9,Can he programme his remote control or is it basic with that too ?,Marketing,238
9,Right .,User Interface,239
9,"I don't think they tape things ,",Project Manager,240
9,"Yeah , my grandad's actually better than me at using teletext , so {vocalsound}",Industrial Designer,241
9,I don't think they use {disfmarker},Project Manager,242
9,Right .,Marketing,243
9,Right .,Marketing,243
9,"So that's a problem regardless of of any design modifications you you come up with ,",Marketing,243
9,Yeah .,Industrial Designer,244
9,"that's gonna be a problem anyway with the older generation perhaps ,",Marketing,245
9,"Mm , yeah , the age gap .",Project Manager,246
9,"Yeah , what it just needs to be {disfmarker} as long as it's sort of self-intuitive and you can can work out what everything's doing , 'cause I mean , menus on sort of new phones now they've sort of got all these pictures and stuff which makes it fairly obvious what you're trying to do .",Industrial Designer,247
9,Mm .,Project Manager,248
9,Mm-hmm .,User Interface,249
9,"I don't know , I d",Project Manager,250
9,But I don't know how {disfmarker},Industrial Designer,251
9,"I don't like the , you know the new phones that have kind of got a Windows-based running system .",Project Manager,252
9,Oh yeah .,Industrial Designer,253
9,Mm-hmm .,Marketing,254
9,"I find it really confusing , I kept getting lost {vocalsound} in the phone , I di I've not got a new one but uh my friend got a new one",Project Manager,255
9,Right .,Marketing,256
9,"and I was trying to do things with it and I just kept getting lost , but that's just me .",Project Manager,257
9,"Yeah , I don't I don't know how for twenty fi , or twelve Euros fifty how much of a excellent screen you could get ,",Industrial Designer,258
9,{vocalsound},Marketing,259
9,Yeah .,Project Manager,260
9,"you'd you'd have to sort of keep it down to a black and white L_C_D_ thing anyway , I'd assume .",Industrial Designer,261
9,Mm-hmm .,Marketing,262
9,Is it possible that that for the older generation you could have like an extra button that you press for large print like you do in large print books ?,Marketing,262
9,Okay .,User Interface,263
9,Teletext has got that option as well .,Project Manager,264
9,"Obviously it displays less on the screen , it displays less on the screen but as long as they can read it that's the main thing .",Marketing,265
